Program Name,Program Arthur,Program Description,Program Length,Program Level,Program Equipment,Days Per Week,Mesocycle Name,Mesocycle Description,Mesocycle Order,Microcycle Name,Microcycle Description,Microcycle Order,Workout Name,Workout Day,Workout Notes,Superset,Exercise Name,Exercise Note,Sets,Set Type,Target Repetitions,Target Min Repetitions,Target Max Repetitions,Target Weight (lbs),Target Weight (kg),Weight Increment (lbs),Weight Increment (kg),Target RPE,Target RIR,Percentage of 1RM,Youtube Video Links,Advanced Exercise Sets
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Tuesday - Back,Tuesday,,,Hyperextensions,"Supramax pump, Do without bands this week.",4,,"to failure, to failure, to failure, to failure",,,,,,,10,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Tuesday - Abs,Tuesday,,Superset,Ab combination #1,A hanging leg raise and incline sit up combo. 4 rounds.,8,,"N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A",,,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Tuesday - Calves,Tuesday,,,Calve program #1,Supramax pump,4,,"10 full, 10 half, 10 sec stretch, 10 full, 10 half, 10 sec stretch, 10 full, 10 half, 10 sec stretch, 10 full, 10 half, 10 sec stretch",,,,,,,10,,,https://www.youtube.com/watch?v=Qhdlw51Xjsc&index=68&list=PLD5A37C01FC6D4C0D,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Wednesday - Triceps,Wednesday,,,Single arm triceps pushdowns,"Supramax pump, Do these as seen in the video.",4,,"20, 20, 20, 20",20,20,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Wednesday - Triceps,Wednesday,,,Decline lying extensions,"Supramax pump, Rep hard on these.",4,,"20, 20, 20, 20",20,20,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Wednesday - Triceps,Wednesday,,,Seated rope extensions,"Supramax pump, Finish with these for a massive stretch.",4,,"12, 12, 12, 12",12,12,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Wednesday - Biceps,Wednesday,,,Hammer curl variation,"Supramax pump, Simple sets.",3,,"12, 12, 12",12,12,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Wednesday - Biceps,Wednesday,,,Barbell curls,"Supramax pump, Use a straight bar or EZ curl bar.",3,,"10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Wednesday - Biceps,Wednesday,,,EZ bar reverse curls,"Supramax pump, Simple sets.",3,,"15, 15, 15",15,15,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Wednesday - Abs,Wednesday,,Superset,Ab combination #3,A rope crunch and a pulldown crunch combo. 4 rounds.,8,,"N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A",,,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Wednesday - Calves,Wednesday,,,Seated raises,"Supramax pump, Pause and squeeze at the top for 8 seconds, long painful sets.",4,,"15, 15, 15, 15",15,15,,,,,10,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Thursday - Legs,Thursday,,,Single Leg Hip Thrust,"Activation and start pump, Work up to a tough 10 reps.",3,,"10, 10, 10",10,10,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Thursday - Legs,Thursday,,,Goblet Squat,"Supramax pump, Pause for a full second at the bottom, drive up with glutes.",3,,"12, 12, 12",12,12,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Thursday - Legs,Thursday,,,Short Step Walking Lunges,"Train the pumped muscle through a full range of motion, 15 steps each leg. Keep those steps short.",3,,"30 steps, 30 steps, 30 steps",30,30,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Thursday - Shoulders,Thursday,,,Banded face pulls,"Supramax pump, Use the long orange micro mini band.",4,,"20, 20, 20, 20",20,20,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Thursday - Shoulders,Thursday,,,Dumbbell side laterals,"Supramax pump, Nothing to failure.",4,,"8, 8, 8, 8",8,8,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Thursday - Shoulders,Thursday,,,Barbell front raises,"Supramax pump, Nothing to failure.",4,,"10, 10, 10, 10",10,10,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Thursday - Calves,Thursday,,,Seated calf raises,"Stretch and pump, 1 set of 100 reps, stop as needed, but no more than 10s rest.",1,,100,100,100,,,,,12,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Thursday - Abs,Thursday,,,Hanging leg leg raise,Activation and pump.,3,,"to failure, to failure, to failure",,,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Friday - Chest,Friday,,,Incline dumbbell press,"Activation and start pump, Work hard to beat last week's weight for 8 reps.",4,,"8, 8, 8, 8",8,8,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Friday - Chest,Friday,,,Incline bench press,"Supramax pump, Work up to a tough 6 reps.",4,,"6, 6, 6, 6",6,6,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Friday - Chest,Friday,,,Flat dumbbell press,"Supramax pump, Take to 3/4 lockout.",4,,"10, 10, 10, 10",10,10,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Friday - Chest,Friday,,,Incline pronated flyes,"Train muscle with stretch emphasis, Stretch everything good and flush muscle with blood.",3,,"15, 15, 15",15,15,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Friday - Chest,Friday,,,Stretch push-ups,"Supramax pump, Add a chain or some extra weight, 8 reps.",3,,"to failure, to failure, to failure",,,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Friday - Abs,Friday,,Superset,Ab combination #4,"A leg raise, rope crunch, and incline sit-up combo. 3 rounds.",9,,"N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A",,,,,,,10,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Saturday - Legs,Saturday,,,Cable Belt Squat March,"Activation and start pump, Increase the weight this week.",3,,"2 minutes, 2 minutes, 2 minutes",,,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Saturday - Legs,Saturday,,,Hip Thrust,"Supramax pump, 10 reps, then 10 partials from the top at the end of the set.",3,,"10, 10, 10",10,10,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Saturday - Legs,Saturday,,,Band Good Mornings,"Supramax pump, Use a band, or light barbell. Do 3 sets to failure.",3,,"to failure, to failure, to failure",,,,,,,9,,,https://www.youtube.com/watch?v=5eh9EAfLPPI,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Saturday - Shoulders,Saturday,,,Machine rear laterals,"Supramax pump, Hold the contracted position for 1 second.",3,,"15, 15, 15",15,15,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Saturday - Shoulders,Saturday,,,Dumbbell side laterals,"Supramax pump, Do 10 over and backs with a rope/band between sets here!",3,,"12, 12, 12",12,12,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Saturday - Shoulders,Saturday,,,Dumbbell press,"Supramax pump, Nice and slow, full lockout and flexing.",3,,"15, 15, 15",15,15,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 12,Training for Week 12,12,Saturday - Calves,Saturday,,,Calf program #1,Supramax pump,4,,"10 full, 10 half, 10 sec stretch, 10 full, 10 half, 10 sec stretch, 10 full, 10 half, 10 sec stretch, 10 full, 10 half, 10 sec stretch",,,,,,,10,,,https://www.youtube.com/watch?v=Qhdlw51Xjsc&index=68&list=PLD5A37C01FC6D4C0D,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 13,Training for Week 13,13,Monday - Legs/Glutes,Monday,,,Hip Thrust,"Activation and start pump, Work up to an 8-rep weight. 15-second rest between clusters.",3,,"6 reps per cluster, 6 reps per cluster, 6 reps per cluster",,,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 13,Training for Week 13,13,Monday - Legs/Glutes,Monday,,,Wide Stance Squats,"Supramax pump, Keep low back arched, push hips back, glute contraction.",4,,"10, 10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 13,Training for Week 13,13,Monday - Legs/Glutes,Monday,,,Barbell Romanian Deadlifts,"Train muscle with stretch emphasis, 2-second hold in the stretch position.",4,,"10, 10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 13,Training for Week 13,13,Monday - Shoulders,Monday,,,Dumbbell bent over rear laterals/swings,"Activation and pump, Use the swing technique for half reps.",3,,"30, 30, 30",30,30,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 13,Training for Week 13,13,Monday - Shoulders,Monday,,,Dumbbell side lateral partials,"Activation and pump, Sit down, grab heavy dumbbells, do little swings.",3,,"15, 15, 15",15,15,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 13,Training for Week 13,13,Monday - Shoulders,Monday,,,Spidercrawls,"Activation and pump, Up above head, down to waistline, 3 times for 1 set.",3,,"3 times up/down, 3 times up/down, 3 times up/down",,,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 13,Training for Week 13,13,Monday - Abs,Monday,,,Ab combination #2,A hanging leg raise and a rope crunch combo. 4 rounds.,8,,"N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A",,,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 13,Training for Week 13,13,Monday - Calves,Monday,,,Calf program #4,"Supramax pump, 10 reps, 10s top hold, repeat 2 more times.",4,,"10, 10, 10, 10",10,10,,,,,10,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 13,Training for Week 13,13,Tuesday - Back,Tuesday,,,Dumbbell rows,"Activation and start pump, Work up to a hard 10, then do a drop set (10, 10, 10).",3,Drop Set,"10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 13,Training for Week 13,13,Tuesday - Back,Tuesday,,,Neutral grip pulldowns,"Supramax pump, Palms facing each other grip.",4,,"10, 10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 13,Training for Week 13,13,Tuesday - Back,Tuesday,,,Supinated cable low rows,"Supramax pump, Elevate yourself if possible.",4,,"10, 10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 13,Training for Week 13,13,Tuesday - Back,Tuesday,,,Hyperextensions,"Supramax pump, Use a band with very hard tension.",4,,"8, 8, 8, 8",8,8,,,,,10,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 13,Training for Week 13,13,Tuesday - Abs,Tuesday,,,Ab combination #1,A hanging leg raise and incline sit up combo. 4 rounds.,8,,"N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A",,,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 13,Training for Week 13,13,Tuesday - Calves,Tuesday,,,Calf program #1,Supramax pump,4,,"10 full, 10 half, 10 sec stretch, 10 full, 10 half, 10 sec stretch, 10 full, 10 half, 10 sec stretch, 10 full, 10 half, 10 sec stretch",,,,,,,10,,,https://www.youtube.com/watch?v=Qhdlw51Xjsc&index=68&list=PLD5A37C01FC6D4C0D,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 13,Training for Week 13,13,Wednesday - Triceps,Wednesday,,,Single arm triceps pushdowns,"Supramax pump, Do these as seen in the video.",4,,"10, 10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 13,Training for Week 13,13,Wednesday - Triceps,Wednesday,,,Incline lying extensions,"Supramax pump, Rep hard on these.",4,,"20, 20, 20, 20",20,20,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 13,Training for Week 13,13,Wednesday - Triceps,Wednesday,,,Pushdowns on dip/chin machine,"Supramax pump, Use elbows to ride up high for a massive stretch, not a contraction.",4,,"10, 10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 13,Training for Week 13,13,Wednesday - Biceps,Wednesday,,,Hammer curl variation,"Supramax pump, Simple sets.",3,,"12, 12, 12",12,12,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 13,Training for Week 13,13,Wednesday - Biceps,Wednesday,,,Incline concentration curl,"Supramax pump, Use an EZ curl bar or dumbbells.",3,,"10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 13,Training for Week 13,13,Wednesday - Biceps,Wednesday,,,EZ bar preacher curls,"Supramax pump, Simple sets.",3,,"8, 8, 8",8,8,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 13,Training for Week 13,13,Wednesday - Abs,Wednesday,,,Ab combination #3,A rope crunch and a pulldown crunch combo. 4 rounds.,8,,"N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A",,,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 13,Training for Week 13,13,Wednesday - Calves,Wednesday,,,Seated raises,"Supramax pump, Pause and squeeze at the top for 8 seconds, long painful sets.",4,,"15, 15, 15, 15",15,15,,,,,10,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 13,Training for Week 13,13,Thursday - Legs,Thursday,,,Single Leg Hip Thrust,"Activation and start pump, Work up to a tough 12 reps.",3,,"12, 12, 12",12,12,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 13,Training for Week 13,13,Thursday - Legs,Thursday,,,Hack Squat,"Supramax pump, Come down as low as you can while maintaining a low back arch.",3,,"15, 15, 15",15,15,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Legs/glutes and Shoulders - High Frequency,,3,Microcycle Week 13,Training for Week 13,13,Thursday - Legs,Thursday,,,"""","Train the pumped muscle through a full range of motion, Come down until just before you lose that low back arch.",,,,,,,,,,,,,,
,,,,,,,,,,Microcycle Week 13,Training for Week 13,13,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Microcycle Week 13,Training for Week 13,13,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Microcycle Week 13,Training for Week 13,13,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Microcycle Week 13,Training for Week 13,13,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Microcycle Week 13,Training for Week 13,13,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Microcycle Week 13,Training for Week 13,13,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Microcycle Week 13,Training for Week 13,13,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Microcycle Week 13,Training for Week 13,13,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Microcycle Week 13,Training for Week 13,13,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Microcycle Week 13,Training for Week 13,13,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Microcycle Week 13,Training for Week 13,13,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Microcycle Week 13,Training for Week 13,13,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Microcycle Week 13,Training for Week 13,13,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Microcycle Week 13,Training for Week 13,13,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Microcycle Week 13,Training for Week 13,13,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Microcycle Week 13,Training for Week 13,13,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Microcycle Week 13,Training for Week 13,13,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Microcycle Week 13,Training for Week 13,13,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Microcycle Week 13,Training for Week 13,13,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Microcycle Week 13,Training for Week 13,13,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Microcycle Week 13,Training for Week 13,13,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Microcycle Week 13,Training for Week 13,13,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Microcycle Week 13,Training for Week 13,13,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Microcycle Week 13,Training for Week 13,13,,,,,,,,,,,,,,,,,,,,
